Time,id,detection_level
1711147094.2208583,63,1
1711147094.270923,1,1
1711147094.270923,7,1
1711147094.270923,11,1
1711147094.270923,14,1
1711147094.270923,17,1
1711147094.270923,47,1
1711147094.270923,51,1
1711147094.270923,57,1
1711147094.270923,63,1
1711147094.320043,1,1
1711147094.320043,7,1
1711147094.320043,11,1
1711147094.320043,14,1
1711147094.320043,17,1
1711147094.320043,47,1
1711147094.320043,51,1
1711147094.320043,57,1
1711147094.320043,63,1
1711147094.3700109,1,1
1711147094.3700109,7,1
1711147094.3700109,11,1
1711147094.3700109,14,1
1711147094.3700109,17,1
1711147094.3700109,47,1
1711147094.3700109,51,1
1711147094.3700109,57,1
1711147094.3700109,63,1
1711147094.42089,7,1
1711147094.42089,11,1
1711147094.42089,14,1
1711147094.42089,17,1
1711147094.42089,37,1
1711147094.42089,47,1
1711147094.42089,51,1
1711147094.42089,57,1
1711147094.42089,63,1
1711147094.4709666,7,1
1711147094.4709666,11,1
1711147094.4709666,14,1
1711147094.4709666,17,1
1711147094.4709666,21,1
1711147094.4709666,47,1
1711147094.4709666,51,1
1711147094.4709666,57,1
1711147094.4709666,63,1
1711147094.5210688,7,1
1711147094.5210688,11,1
1711147094.5210688,14,1
1711147094.5210688,17,1
1711147094.5210688,47,1
1711147094.5210688,51,1
1711147094.5210688,57,1
1711147094.5210688,63,1
1711147094.571711,6,1
1711147094.571711,7,1
1711147094.571711,11,1
1711147094.571711,14,1
1711147094.571711,17,1
1711147094.571711,47,1
1711147094.571711,51,1
1711147094.571711,57,1
1711147094.571711,63,1
1711147094.621058,7,1
1711147094.621058,11,1
1711147094.621058,14,1
1711147094.621058,17,1
1711147094.621058,26,1
1711147094.621058,47,1
1711147094.621058,51,1
1711147094.621058,57,1
1711147094.621058,63,1
1711147094.670836,7,1
1711147094.670836,11,1
1711147094.670836,14,1
1711147094.670836,17,1
1711147094.670836,43,1
1711147094.670836,47,1
1711147094.670836,51,1
1711147094.670836,57,1
1711147094.670836,63,1
1711147094.7209084,7,1
1711147094.7209084,11,1
1711147094.7209084,14,1
1711147094.7209084,17,1
1711147094.7209084,47,1
1711147094.7209084,51,1
1711147094.7209084,53,1
1711147094.7209084,57,1
1711147094.7209084,63,1
1711147094.770165,7,1
1711147094.770165,11,1
1711147094.770165,14,1
1711147094.770165,17,1
1711147094.770165,25,1
1711147094.770165,47,1
1711147094.770165,51,1
1711147094.770165,53,1
1711147094.770165,57,1
1711147094.770165,63,1
1711147094.8200736,7,1
1711147094.8200736,11,1
1711147094.8200736,14,1
1711147094.8200736,17,1
1711147094.8200736,47,1
1711147094.8200736,51,1
1711147094.8200736,53,1
1711147094.8200736,57,1
1711147094.8200736,63,1
1711147094.8702142,7,1
1711147094.8702142,11,1
1711147094.8702142,14,1
1711147094.8702142,17,1
1711147094.8702142,32,1
1711147094.8702142,40,1
1711147094.8702142,47,1
1711147094.8702142,51,1
1711147094.8702142,56,1
1711147094.8702142,57,1
1711147094.8702142,63,1
1711147094.9201295,7,1
1711147094.9201295,11,1
1711147094.9201295,14,1
1711147094.9201295,17,1
1711147094.9201295,47,1
1711147094.9201295,51,1
1711147094.9201295,57,1
1711147094.9201295,63,1
1711147094.970116,3,1
1711147094.970116,7,1
1711147094.970116,11,1
1711147094.970116,14,1
1711147094.970116,17,1
1711147094.970116,23,1
1711147094.970116,47,1
1711147094.970116,51,1
1711147094.970116,57,1
1711147094.970116,63,1
1711147095.0213912,7,1
1711147095.0213912,11,1
1711147095.0213912,14,1
1711147095.0213912,17,1
1711147095.0213912,47,1
1711147095.0213912,51,1
1711147095.0213912,57,1
1711147095.0213912,63,1
1711147095.0710087,4,1
1711147095.0710087,7,1
1711147095.0710087,11,1
1711147095.0710087,14,1
1711147095.0710087,17,1
1711147095.0710087,47,1
1711147095.0710087,49,1
1711147095.0710087,51,1
1711147095.0710087,57,1
1711147095.0710087,60,1
1711147095.0710087,63,1
1711147095.1209812,7,1
1711147095.1209812,11,1
1711147095.1209812,14,1
1711147095.1209812,17,1
1711147095.1209812,47,1
1711147095.1209812,51,1
1711147095.1209812,57,1
1711147095.1209812,63,1
1711147095.1709783,7,1
1711147095.1709783,11,1
1711147095.1709783,14,1
1711147095.1709783,17,1
1711147095.1709783,47,1
1711147095.1709783,51,1
1711147095.1709783,57,1
1711147095.1709783,63,1
1711147095.221092,7,1
1711147095.221092,11,1
1711147095.221092,14,1
1711147095.221092,17,1
1711147095.221092,47,1
1711147095.221092,51,1
1711147095.221092,57,1
1711147095.221092,63,1
1711147095.2701228,7,1
1711147095.2701228,11,1
1711147095.2701228,14,1
1711147095.2701228,17,1
1711147095.2701228,47,1
1711147095.2701228,51,1
1711147095.2701228,57,1
1711147095.2701228,63,1
1711147095.3211217,7,1
1711147095.3211217,11,1
1711147095.3211217,14,1
1711147095.3211217,17,1
1711147095.3211217,28,1
1711147095.3211217,42,1
1711147095.3211217,47,1
1711147095.3211217,51,1
1711147095.3211217,57,1
1711147095.3211217,63,1
1711147095.3700416,7,1
1711147095.3700416,11,1
1711147095.3700416,14,1
1711147095.3700416,17,1
1711147095.3700416,28,1
1711147095.3700416,47,1
1711147095.3700416,50,1
1711147095.3700416,51,1
1711147095.3700416,57,1
1711147095.3700416,63,1
1711147095.420994,7,1
1711147095.420994,11,1
1711147095.420994,14,1
1711147095.420994,17,1
1711147095.420994,28,1
1711147095.420994,47,1
1711147095.420994,51,1
1711147095.420994,57,1
1711147095.420994,63,1
1711147095.471035,7,1
1711147095.471035,11,1
1711147095.471035,14,1
1711147095.471035,17,1
1711147095.471035,28,1
1711147095.471035,47,1
1711147095.471035,51,1
1711147095.471035,57,1
1711147095.471035,63,1
1711147095.5210009,7,1
1711147095.5210009,11,1
1711147095.5210009,12,1
1711147095.5210009,14,1
1711147095.5210009,17,1
1711147095.5210009,47,1
1711147095.5210009,51,1
1711147095.5210009,57,1
1711147095.5210009,63,1
1711147095.5710618,7,1
1711147095.5710618,11,1
1711147095.5710618,13,1
1711147095.5710618,14,1
1711147095.5710618,17,1
1711147095.5710618,35,1
1711147095.5710618,47,1
1711147095.5710618,51,1
1711147095.5710618,55,1
1711147095.5710618,57,1
1711147095.5710618,63,1
1711147095.6212187,7,1
1711147095.6212187,11,1
1711147095.6212187,14,1
1711147095.6212187,17,1
1711147095.6212187,47,1
1711147095.6212187,51,1
1711147095.6212187,57,1
1711147095.6212187,63,1
1711147095.671075,7,1
1711147095.671075,11,1
1711147095.671075,14,1
1711147095.671075,17,1
1711147095.671075,47,1
1711147095.671075,51,1
1711147095.671075,57,1
1711147095.671075,61,1
1711147095.671075,63,1
1711147095.7210846,7,1
1711147095.7210846,11,1
1711147095.7210846,14,1
1711147095.7210846,17,1
1711147095.7210846,47,1
1711147095.7210846,51,1
1711147095.7210846,57,1
1711147095.7210846,61,1
1711147095.7210846,63,1
1711147095.7710009,7,1
1711147095.7710009,8,1
1711147095.7710009,11,1
1711147095.7710009,14,1
1711147095.7710009,17,1
1711147095.7710009,19,1
1711147095.7710009,47,1
1711147095.7710009,51,1
1711147095.7710009,57,1
1711147095.7710009,61,1
1711147095.7710009,63,1
1711147095.8209496,7,1
1711147095.8209496,11,1
1711147095.8209496,14,1
1711147095.8209496,17,1
1711147095.8209496,39,1
1711147095.8209496,47,1
1711147095.8209496,51,1
1711147095.8209496,57,1
1711147095.8209496,61,1
1711147095.8209496,63,1
1711147095.8700948,7,1
1711147095.8700948,11,1
1711147095.8700948,14,1
1711147095.8700948,17,1
1711147095.8700948,41,1
1711147095.8700948,47,1
1711147095.8700948,51,1
1711147095.8700948,57,1
1711147095.8700948,61,1
1711147095.8700948,63,1
1711147095.9210544,7,1
1711147095.9210544,11,1
1711147095.9210544,14,1
1711147095.9210544,17,1
1711147095.9210544,22,1
1711147095.9210544,46,1
1711147095.9210544,47,1
1711147095.9210544,51,1
1711147095.9210544,57,1
1711147095.9210544,58,1
1711147095.9210544,63,1
1711147095.9710312,7,1
1711147095.9710312,11,1
1711147095.9710312,14,1
1711147095.9710312,17,1
1711147095.9710312,22,1
1711147095.9710312,29,1
1711147095.9710312,47,1
1711147095.9710312,51,1
1711147095.9710312,57,1
1711147095.9710312,63,1
1711147096.0210469,7,1
1711147096.0210469,11,1
1711147096.0210469,14,1
1711147096.0210469,17,1
1711147096.0210469,22,1
1711147096.0210469,30,1
1711147096.0210469,47,1
1711147096.0210469,51,1
1711147096.0210469,57,1
1711147096.0210469,63,1
1711147096.0709198,7,1
1711147096.0709198,11,1
1711147096.0709198,14,1
1711147096.0709198,16,1
1711147096.0709198,17,1
1711147096.0709198,22,1
1711147096.0709198,47,1
1711147096.0709198,51,1
1711147096.0709198,57,1
1711147096.0709198,62,1
1711147096.0709198,63,1
1711147096.121097,7,1
1711147096.121097,11,1
1711147096.121097,14,1
1711147096.121097,17,1
1711147096.121097,20,1
1711147096.121097,22,1
1711147096.121097,47,1
1711147096.121097,51,1
1711147096.121097,57,1
1711147096.121097,62,1
1711147096.121097,63,1
1711147096.1700656,7,1
1711147096.1700656,11,1
1711147096.1700656,14,1
1711147096.1700656,17,1
1711147096.1700656,33,1
1711147096.1700656,36,1
1711147096.1700656,47,1
1711147096.1700656,48,1
1711147096.1700656,51,1
1711147096.1700656,57,1
1711147096.1700656,62,1
1711147096.1700656,63,1
1711147096.2210622,7,1
1711147096.2210622,9,1
1711147096.2210622,11,1
1711147096.2210622,14,1
1711147096.2210622,17,1
1711147096.2210622,36,1
1711147096.2210622,47,1
1711147096.2210622,51,1
1711147096.2210622,57,1
1711147096.2210622,63,1
1711147096.2710402,7,1
1711147096.2710402,11,1
1711147096.2710402,14,1
1711147096.2710402,15,1
1711147096.2710402,17,1
1711147096.2710402,34,1
1711147096.2710402,36,1
1711147096.2710402,47,1
1711147096.2710402,51,1
1711147096.2710402,57,1
1711147096.2710402,63,1
1711147096.2710402,64,1
1711147096.321088,7,1
1711147096.321088,11,1
1711147096.321088,14,1
1711147096.321088,17,1
1711147096.321088,18,1
1711147096.321088,36,1
1711147096.321088,44,1
1711147096.321088,47,1
1711147096.321088,51,1
1711147096.321088,57,1
1711147096.321088,63,1
1711147096.370166,2,1
1711147096.370166,7,1
1711147096.370166,11,1
1711147096.370166,14,1
1711147096.370166,17,1
1711147096.370166,31,1
1711147096.370166,36,1
1711147096.370166,45,1
1711147096.370166,47,1
1711147096.370166,51,1
1711147096.370166,57,1
1711147096.370166,63,1
1711147096.4202297,2,1
1711147096.4202297,7,1
1711147096.4202297,11,1
1711147096.4202297,14,1
1711147096.4202297,17,1
1711147096.4202297,36,1
1711147096.4202297,47,1
1711147096.4202297,51,1
1711147096.4202297,57,1
1711147096.4202297,63,1
1711147096.470301,2,1
1711147096.470301,7,1
1711147096.470301,11,1
1711147096.470301,14,1
1711147096.470301,17,1
1711147096.470301,36,1
1711147096.470301,38,1
1711147096.470301,47,1
1711147096.470301,51,1
1711147096.470301,52,1
1711147096.470301,57,1
1711147096.470301,63,1
1711147096.5200949,7,1
1711147096.5200949,11,1
1711147096.5200949,14,1
1711147096.5200949,17,1
1711147096.5200949,36,1
1711147096.5200949,47,1
1711147096.5200949,51,1
1711147096.5200949,57,1
1711147096.5200949,63,1
1711147096.571009,7,1
1711147096.571009,14,1
1711147096.571009,17,1
1711147096.571009,36,1
1711147096.571009,47,1
1711147096.571009,51,1
1711147096.571009,57,1
1711147096.571009,63,1
1711147096.621099,7,1
1711147096.621099,10,1
1711147096.621099,14,1
1711147096.621099,17,1
1711147096.621099,24,1
1711147096.621099,27,1
1711147096.621099,36,1
1711147096.621099,47,1
1711147096.621099,51,1
1711147096.621099,57,1
1711147096.621099,63,1
1711147096.6702597,5,1
1711147096.6702597,7,1
1711147096.6702597,10,1
1711147096.6702597,14,1
1711147096.6702597,17,1
1711147096.6702597,36,1
1711147096.6702597,47,1
1711147096.6702597,51,1
1711147096.6702597,54,1
1711147096.6702597,57,1
1711147096.6702597,59,1
1711147096.6702597,63,1
1711147096.721085,1,1
1711147096.721085,7,1
1711147096.721085,10,1
1711147096.721085,14,1
1711147096.721085,17,1
1711147096.721085,36,1
1711147096.721085,47,1
1711147096.721085,51,1
1711147096.721085,57,1
1711147096.721085,63,1
1711147096.7709713,1,1
1711147096.7709713,6,1
1711147096.7709713,7,1
1711147096.7709713,14,1
1711147096.7709713,17,1
1711147096.7709713,21,1
1711147096.7709713,36,1
1711147096.7709713,37,1
1711147096.7709713,47,1
1711147096.7709713,51,1
1711147096.8210893,1,1
1711147096.8210893,6,1
1711147096.8210893,7,1
1711147096.8210893,14,1
1711147096.8210893,17,1
1711147096.8210893,25,1
1711147096.8210893,26,1
1711147096.8210893,36,1
1711147096.8210893,43,1
1711147096.8210893,47,1
1711147096.8210893,51,1
1711147096.8710823,6,1
1711147096.8710823,7,1
1711147096.8710823,14,1
1711147096.8710823,17,1
1711147096.8710823,25,1
1711147096.8710823,26,1
1711147096.8710823,36,1
1711147096.8710823,47,1
1711147096.8710823,51,1
1711147096.8710823,53,1
1711147096.9210815,6,1
1711147096.9210815,7,1
1711147096.9210815,14,1
1711147096.9210815,17,1
1711147096.9210815,25,1
1711147096.9210815,26,1
1711147096.9210815,32,1
1711147096.9210815,36,1
1711147096.9210815,47,1
1711147096.9210815,51,1
1711147096.9210815,53,1
1711147096.971895,7,1
1711147096.971895,14,1
1711147096.971895,17,1
1711147096.971895,32,1
1711147096.971895,36,1
1711147096.971895,40,1
1711147096.971895,47,1
1711147096.971895,51,1
1711147096.971895,53,1
1711147097.0211492,7,1
1711147097.0211492,14,1
1711147097.0211492,17,1
1711147097.0211492,32,1
1711147097.0211492,36,1
1711147097.0211492,47,1
1711147097.0211492,51,1
1711147097.0211492,53,1
1711147097.0713603,7,1
1711147097.0713603,14,1
1711147097.0713603,17,1
1711147097.0713603,36,1
1711147097.0713603,47,1
1711147097.0713603,51,1
1711147097.0713603,56,1
1711147097.1214569,3,1
1711147097.1214569,7,1
1711147097.1214569,14,1
1711147097.1214569,17,1
1711147097.1214569,23,1
1711147097.1214569,36,1
1711147097.1214569,47,1
1711147097.1214569,51,1
1711147097.1214569,56,1
1711147097.1711092,4,1
1711147097.1711092,7,1
1711147097.1711092,14,1
1711147097.1711092,17,1
1711147097.1711092,36,1
1711147097.1711092,47,1
1711147097.1711092,51,1
1711147097.1711092,56,1
1711147097.2211585,4,1
1711147097.2211585,7,1
1711147097.2211585,14,1
1711147097.2211585,17,1
1711147097.2211585,36,1
1711147097.2211585,47,1
1711147097.2211585,49,1
1711147097.2211585,51,1
1711147097.2211585,56,1
1711147097.270195,4,1
1711147097.270195,7,1
1711147097.270195,14,1
1711147097.270195,17,1
1711147097.270195,36,1
1711147097.270195,47,1
1711147097.270195,51,1
1711147097.270195,56,1
1711147097.3208618,7,1
1711147097.3208618,14,1
1711147097.3208618,17,1
1711147097.3208618,36,1
1711147097.3208618,47,1
1711147097.3208618,51,1
1711147097.3208618,56,1
1711147097.3703148,7,1
1711147097.3703148,14,1
1711147097.3703148,17,1
1711147097.3703148,36,1
1711147097.3703148,47,1
1711147097.3703148,51,1
1711147097.3703148,56,1
1711147097.4208653,7,1
1711147097.4208653,14,1
1711147097.4208653,17,1
1711147097.4208653,36,1
1711147097.4208653,47,1
1711147097.4208653,51,1
1711147097.4208653,56,1
1711147097.4208653,60,1
1711147097.470379,7,1
1711147097.470379,14,1
1711147097.470379,17,1
1711147097.470379,36,1
1711147097.470379,42,1
1711147097.470379,47,1
1711147097.470379,51,1
1711147097.470379,56,1
1711147097.470379,60,1
1711147097.5203664,7,1
1711147097.5203664,14,1
1711147097.5203664,17,1
1711147097.5203664,36,1
1711147097.5203664,47,1
1711147097.5203664,50,1
1711147097.5203664,51,1
1711147097.5203664,56,1
1711147097.5203664,60,1
1711147097.5702066,7,1
1711147097.5702066,14,1
1711147097.5702066,17,1
1711147097.5702066,36,1
1711147097.5702066,47,1
1711147097.5702066,50,1
1711147097.5702066,51,1
1711147097.5702066,56,1
1711147097.5702066,60,1
1711147097.621243,7,1
1711147097.621243,14,1
1711147097.621243,17,1
1711147097.621243,28,1
1711147097.621243,36,1
1711147097.621243,47,1
1711147097.621243,50,1
1711147097.621243,51,1
1711147097.621243,56,1
1711147097.621243,60,1
1711147097.6712923,7,1
1711147097.6712923,14,1
1711147097.6712923,17,1
1711147097.6712923,36,1
1711147097.6712923,47,1
1711147097.6712923,51,1
1711147097.6712923,56,1
1711147097.6712923,60,1
1711147097.7213275,7,1
1711147097.7213275,14,1
1711147097.7213275,17,1
1711147097.7213275,36,1
1711147097.7213275,47,1
1711147097.7213275,51,1
1711147097.7213275,56,1
1711147097.7213275,60,1
1711147097.7712257,7,1
1711147097.7712257,12,1
1711147097.7712257,14,1
1711147097.7712257,17,1
1711147097.7712257,36,1
1711147097.7712257,47,1
1711147097.7712257,51,1
1711147097.7712257,56,1
1711147097.7712257,60,1
1711147097.821226,7,1
1711147097.821226,13,1
1711147097.821226,14,1
1711147097.821226,17,1
1711147097.821226,36,1
1711147097.821226,47,1
1711147097.821226,51,1
1711147097.821226,56,1
1711147097.821226,60,1
1711147097.8712058,7,1
1711147097.8712058,14,1
1711147097.8712058,17,1
1711147097.8712058,35,1
1711147097.8712058,36,1
1711147097.8712058,47,1
1711147097.8712058,51,1
1711147097.8712058,55,1
1711147097.8712058,56,1
1711147097.8712058,60,1
1711147097.9211898,7,1
1711147097.9211898,8,1
1711147097.9211898,14,1
1711147097.9211898,17,1
1711147097.9211898,19,1
1711147097.9211898,35,1
1711147097.9211898,36,1
1711147097.9211898,39,1
1711147097.9211898,47,1
1711147097.9211898,51,1
1711147097.9211898,56,1
1711147097.9211898,60,1
1711147097.9713423,7,1
1711147097.9713423,8,1
1711147097.9713423,14,1
1711147097.9713423,17,1
1711147097.9713423,19,1
1711147097.9713423,35,1
1711147097.9713423,36,1
1711147097.9713423,39,1
1711147097.9713423,47,1
1711147097.9713423,51,1
1711147097.9713423,56,1
1711147097.9713423,60,1
1711147098.0213015,7,1
1711147098.0213015,8,1
1711147098.0213015,14,1
1711147098.0213015,17,1
1711147098.0213015,19,1
1711147098.0213015,35,1
1711147098.0213015,36,1
1711147098.0213015,39,1
1711147098.0213015,47,1
1711147098.0213015,51,1
1711147098.0213015,56,1
1711147098.0213015,60,1
1711147098.071463,7,1
1711147098.071463,14,1
1711147098.071463,17,1
1711147098.071463,35,1
1711147098.071463,36,1
1711147098.071463,47,1
1711147098.071463,51,1
1711147098.071463,56,1
1711147098.071463,60,1
1711147098.121266,7,1
1711147098.121266,14,1
1711147098.121266,17,1
1711147098.121266,35,1
1711147098.121266,36,1
1711147098.121266,47,1
1711147098.121266,51,1
1711147098.121266,56,1
1711147098.121266,60,1
1711147098.1703465,7,1
1711147098.1703465,14,1
1711147098.1703465,17,1
1711147098.1703465,35,1
1711147098.1703465,36,1
1711147098.1703465,47,1
1711147098.1703465,51,1
1711147098.1703465,56,1
1711147098.1703465,60,1
1711147098.1703465,61,1
1711147098.2214222,7,1
1711147098.2214222,14,1
1711147098.2214222,17,1
1711147098.2214222,35,1
1711147098.2214222,36,1
1711147098.2214222,41,1
1711147098.2214222,46,1
1711147098.2214222,47,1
1711147098.2214222,51,1
1711147098.2214222,56,1
1711147098.2214222,60,1
1711147098.2712967,7,1
1711147098.2712967,14,1
1711147098.2712967,17,1
1711147098.2712967,35,1
1711147098.2712967,36,1
1711147098.2712967,46,1
1711147098.2712967,47,1
1711147098.2712967,51,1
1711147098.2712967,56,1
1711147098.2712967,60,1
1711147098.321293,7,1
1711147098.321293,14,1
1711147098.321293,17,1
1711147098.321293,29,1
1711147098.321293,35,1
1711147098.321293,36,1
1711147098.321293,46,1
1711147098.321293,47,1
1711147098.321293,51,1
1711147098.321293,56,1
1711147098.321293,58,1
1711147098.321293,60,1
1711147098.3713708,7,1
1711147098.3713708,14,1
1711147098.3713708,17,1
1711147098.3713708,35,1
1711147098.3713708,36,1
1711147098.3713708,46,1
1711147098.3713708,47,1
1711147098.3713708,51,1
1711147098.3713708,56,1
1711147098.3713708,60,1
1711147098.4213245,7,1
1711147098.4213245,14,1
1711147098.4213245,17,1
1711147098.4213245,35,1
1711147098.4213245,36,1
1711147098.4213245,46,1
1711147098.4213245,47,1
1711147098.4213245,51,1
1711147098.4213245,56,1
1711147098.4213245,60,1
1711147098.4704733,7,1
1711147098.4704733,14,1
1711147098.4704733,17,1
1711147098.4704733,35,1
1711147098.4704733,36,1
1711147098.4704733,46,1
1711147098.4704733,47,1
